symbol	base_avg	l2fc	l2fc_se	test_stat	pval	padj
FIGF	193.15946371048997	-4.666195130097148	0.20051462679835247	-23.271096002336563	8.700800489154988e-120	2.1132345819911506e-118
ANKRD34B	67.07703601730962	6.7570735456793525	0.3416743334132506	19.77635685472096	4.758529385467141e-87	5.782585307470216e-86
RPS17	8632.038436637766	-0.12476842717947116	0.0883571061746165	-1.4120927289413086	0.1579226594049585	0.17396422644712584
OR10AD1	3.7974108460553357	-2.74935677805306	0.27196572306387673	-10.109203274146857	5.0291585081192614e-24	1.2858515052537734e-23
UBAP2	1944.7848628326303	0.40646014810383174	0.053020990206713636	7.666023333761972	1.774109298233871e-14	3.406823136945081e-14
COX4I1	10895.72080262111	0.8174511242057977	0.07824020336021674	10.447967785081856	1.4969850177818012e-25	3.98705213999049e-25
MIS18BP1	933.9301925453625	0.26261768221121856	0.07609144356609093	3.4513431458704824	5.578038802300317e-4	7.208145155992497e-4
IPO13	2034.8339472308437	0.1648331141911742	0.0495053037636146	3.329605146516103	8.696922005950649e-4	0.0011125167873789934
F2	10.863572060028888	1.372851471316682	0.30967366634461885	4.433219936075904	9.283607700057206e-6	1.3032535941050594e-5
KCNE2	16.90970142511558	0.4875394091167526	0.13799564110107584	3.5330058632768773	4.108633594042225e-4	5.344346092393755e-4
CRELD1	2074.9825708455473	-0.23558022713794796	0.07741891157549961	-3.0429286894353718	0.0023428784559819645	0.002928477011841597
OSGEP	1684.1993440364242	-0.451844309043091	0.07089084127036065	-6.373803737493611	1.8439653821145245e-10	3.0959711204612083e-10
PIWIL2	83.95235353009315	-3.2884090273892723	0.13881288683728943	-23.689508246044948	4.625356269313519e-124	1.245071792198148e-122
DAZAP1	4896.682127518763	0.0998568181549196	0.055611464560203785	1.7956156872440707	0.07255565923924676	0.08221705862080157
ZDHHC12	1426.7085919626434	2.254919838147284	0.10330246617573749	21.828325321016337	1.2491383024359171e-105	2.2640475745349495e-104
ZNRF2	850.5283619302104	1.1864569895492634	0.07862150040830565	15.090744686728529	1.8632740975165765e-51	9.750614926807975e-51
MICA	941.0560880387537	-1.3843832442176622	0.10541886549101682	-13.132215356042048	2.152654937415494e-39	8.304405385823796e-39
CEACAM7	100.41279371662648	4.514000500150848	0.3782543458461262	11.933770357755897	7.891643931155045e-33	2.5797855106837116e-32
GTF2B	1068.0332609516445	0.33611739769118804	0.04190888430351831	8.020194363966175	1.055779717052395e-15	2.107493828416944e-15
TNFSF13	1730.7223361041015	1.2898194973447827	0.11357674501375123	11.356369626446142	6.895079535407536e-30	2.0787209706031726e-29
FSIP1	32.20490547420915	0.24385673712253775	0.1369988100823583	1.7799916435474195	0.07507732828706433	0.08493658209841044
C9orf172	107.1985829201632	-3.4634553177776075	0.16165237445781383	-21.425329070445915	7.75846668244786e-102	1.2961497331459626e-100
KCTD4	1.2640961816116623	0.17239477278845108	0.3950286908417549	0.43641076404121476	0.6625387306052606	0.6827080246135766
LLPH	1052.5008707478476	1.1160746405919626	0.06157135318600515	18.12652447673735	1.9681197791629502e-73	1.7633381310297976e-72
RAD23A	6153.590829195394	0.5355745591763877	0.06745291577655307	7.939976397025609	2.0221973123581175e-15	4.0000791362967e-15
POMGNT1	3191.2457733914534	0.19461051761023299	0.057215772021842304	3.4013439080388497	6.705541090340775e-4	8.630720204458903e-4
MYRF	2604.254322299322	-1.1054786780866643	0.18931308576701816	-5.839420310580872	5.238276459209551e-9	8.35279045521523e-9
APOA5	0.9958715656355241	-1.0704011618650264	0.4157218315058126	-2.574801419468056	0.01002976526076989	0.01202869058210921
PMS2	521.183937666763	0.45874573410276087	0.06343666815196307	7.231554674401115	4.774957814602704e-13	8.755134879265979e-13
CBWD1	1448.0859297219522	0.8076857412541556	0.06434029587180139	12.553342043429154	3.8107985713091e-36	1.360206934472969e-35
PIP5K1C	3697.4387401861313	-1.263569193842819	0.06371130638454849	-19.83273088478476	1.5537083040483513e-87	1.918919656933236e-86
BTBD19	597.3562135494946	-3.3016819248356404	0.142532382964855	-23.164433626635955	1.0400657343312703e-118	2.486154495121507e-117
TMOD3	2325.888670875758	0.45121805723322983	0.07299859464872985	6.181188273616729	6.362088573837703e-10	1.0464857025851082e-9
PGR	10831.686856674394	-1.7058278170902947	0.23893067404927226	-7.139425793184341	9.372159761131805e-13	1.7029453635074045e-12
PRRC2B	11684.869514720518	-0.5037878844351902	0.05023675607704692	-10.028272599101397	1.1450220856601314e-23	2.897368995834277e-23
GLRX5	1792.7121024411194	1.0077316357033448	0.06195644225937115	16.265163055758283	1.7440222441989031e-59	1.1200635602301131e-58
KCNQ1	598.776967067738	1.3026774656458602	0.16384992668524972	7.950430567773523	1.8586438773785733e-15	3.6797660265472995e-15
BFSP2	4.963873378207159	3.2247539908262204	0.29901159459246196	10.784712195596967	4.065138005284535e-27	1.1336274028570138e-26
DYNC2H1	1116.6058662869975	-1.4728374743132557	0.13005041906960252	-11.325126707396448	9.853628728648071e-30	2.9593508694564135e-29
KIAA1598	1776.7956049576717	1.630328502601247	0.10205545240483295	15.974927984583028	1.9107494426719423e-57	1.1676230090399816e-56
MASP2	95.86419275846998	-3.3703083040551243	0.14301041013508037	-23.56687391408571	8.429753135712642e-123	2.2069409977090107e-121
ZNF610	271.90633147619906	0.8655827495898084	0.09605879880312436	9.010967869417652	2.042458618011604e-19	4.565273710309786e-19
KDM4C	1109.9992092774605	-0.5428549315091455	0.059233144309197266	-9.164715765812472	4.96777162113415e-20	1.1322899563095086e-19
PHLDB3	550.5781469679317	0.5329413731673327	0.10075595952389406	5.289427798471284	1.226996048627609e-7	1.8579026297989242e-7
FABP6	154.52766847416248	3.1175271808123943	0.3626957401168747	8.595433681707442	8.2950919322753e-18	1.7707713016504386e-17
RUNX1T1	655.7995857280908	-3.5703943232536717	0.16731704600133593	-21.339094901455315	4.923858398028911e-101	8.121232992312593e-100
SLC25A13	1558.2620632414428	1.590468633485884	0.05518318232096487	28.821618590880767	1.1497223736469153e-182	9.885977737002835e-181
STK3	1399.1758433104785	-0.45524876251709206	0.06476035292541193	-7.0297449280646624	2.0691144104234446e-12	3.722723398285656e-12
ITGAM	302.0096209121692	-0.07148420974790633	0.1422871558347447	-0.5023939745547349	0.6153904166537796	0.636909773493983
ADAMTS2	1514.3418031700498	-1.6297830231795496	0.14266015672936438	-11.42423407168516	3.164331826140839e-30	9.63909877798409e-30
RIPK3	325.1097747011343	0.5681051652281037	0.1328824171737981	4.275247074148824	1.909254408378229e-5	2.6432356147429385e-5
C11orf83	1171.0597184895146	1.6571249210259782	0.09085988035496556	18.2382467878235	2.5655623065712767e-74	2.3544257424442425e-73
SLC9A3R2	4414.770187645303	0.06867033999846303	0.10504431651276112	0.6537273246013338	0.513287495754009	0.5362533131098114
SULT1B1	41.80719604428209	-1.9712082128671125	0.1877415645858763	-10.499583388554575	8.67621921617018e-26	2.3289339434676073e-25
ECT2	2088.5854685806207	3.6740580145595234	0.10192897595860717	36.04527544798978	1.6354042229158256e-284	1.4835569408180913e-281
PPCS	1887.7155389992197	0.8354379777683483	0.05266153116787751	15.864293332168604	1.1197067939883654e-56	6.720092743410821e-56
GTSF1	15.227333933914577	1.7494195557663197	0.25315051543635836	6.910590534452698	4.8264029847308936e-12	8.578958494363927e-12
NME5	264.2478901901868	1.451853116158895	0.1889031864856633	7.685699448320755	1.5216334855874943e-14	2.927881676637386e-14
GLTPD1	1396.3582688589424	0.5325527245566373	0.07195411711209763	7.401282177182037	1.348757788835436e-13	2.5183197039046326e-13
NOS1AP	98.06380194787083	1.0537316727178327	0.13530689872240326	7.7877157976968885	6.823144199661633e-15	1.3265356323881377e-14
HTR3C	1.1975673496646577	-0.07289085440511937	0.38118131351757484	-0.19122357739018245	0.8483504323575387	0.8595310154834882
RAB40B	956.4096150511676	0.16473301377129004	0.08429099877141748	1.9543369537952364	0.05066138133870787	0.058063767632860204
MDK	22004.254176011316	2.210471809940721	0.14189793278572307	15.577900019718436	1.0287934629849606e-54	5.91800881386688e-54
SORBS2	1819.040181026956	0.21633979075862073	0.14959722125869912	1.4461484574269157	0.14813556679966602	0.1638794871003866
MLXIPL	291.6789379234242	2.019625288860346	0.2154251749145408	9.375066259834913	6.913233384667555e-21	1.6148679451271206e-20
CYB5B	3492.8214827107267	0.9415605377295948	0.078463566723377	11.999971159214097	3.5542025062967466e-33	1.1720613070742589e-32
CCDC141	24.504899126242407	-2.101757953219228	0.19787992982397432	-10.621380122222925	2.3703045048882117e-26	6.46585996574753e-26
DMRTB1	1.6918712765462098	1.9122392233621228	0.49449792886233646	3.8670318149997187	1.1016806004415975e-4	1.471963409220996e-4
CASP5	6.505398770326513	2.0829858062060147	0.2158593909987619	9.649734470982372	4.928317227051516e-22	1.1907638760207172e-21
CNTN5	48.315785524293304	2.3328285385438132	0.26955726717292494	8.654296591630265	4.95960837038415e-18	1.0648778066731317e-17
ZBTB21	875.4106017235997	-0.3579890502687456	0.07659494268106838	-4.673794871279774	2.9568466589856603e-6	4.232097580780753e-6
ZSCAN16	311.5530732756946	1.6753655373029306	0.07766517870864693	21.571643369133227	3.3169881817617743e-103	5.6454143134806635e-102
SIK1	2615.2374882506315	-0.9769846330167564	0.1412596540853434	-6.916232659231216	4.638124417587509e-12	8.24833280810529e-12
COX6A2	9.470844797131463	-0.8412589260644976	0.28651196867633116	-2.936208668528109	0.0033225074197888514	0.004110204017266407
MARCKSL1	14751.55969165134	2.2770807873429124	0.1196598446341851	19.02961510859578	9.696223456606044e-81	1.0378677414348286e-79
NOL3	1010.3646430772101	-0.03614303667892901	0.10057862675663659	-0.35935106537477296	0.7193324772970239	0.737211158312145
MTOR	3583.7776286166595	0.5253155163923333	0.06787681294672251	7.7392484058534246	1.0000622386145148e-14	1.936127989559817e-14
KIF26A	421.51364968360883	-1.3837899376461453	0.2089781256081877	-6.621697527523086	3.55097099976997e-11	6.125239289677369e-11
CHRNB2	24.416072581314296	1.8293351728474854	0.20592414350097557	8.88353906320275	6.476622247184702e-19	1.4253439765971864e-18
LPO	50.64362648407137	3.828428417244531	0.2859303075574379	13.389376068416508	6.976433759097856e-41	2.7947325610799826e-40
CHKA	1523.3874076565594	0.8852526123662166	0.07621360170121082	11.615414999500704	3.4411347343284507e-31	1.072170830927719e-30
MRPL18	2020.404048129562	0.7507016088849466	0.05901883394179496	12.719695709767784	4.596466553882554e-37	1.6806467691876497e-36
OR52B6	0.9259343070509434	-3.0288099479525834	0.3255140094523003	-9.304699214171348	1.3437212250039935e-20	3.1076015532501533e-20
NXF2	137.19848316660668	6.407403039825063	0.4986044773851502	12.850672888915163	8.526532116911588e-38	3.1713175932170346e-37
CCDC87	29.8618177183192	1.3307995009702387	0.1401303374798664	9.49686930684403	2.1629525033644373e-21	5.135773755861927e-21
ARFIP2	2517.507099090757	0.5476606824814009	0.06825172768807687	8.024129220351936	1.0224862767761166e-15	2.042158577669428e-15
ABTB2	744.1628978153142	-0.5611528970469983	0.12673957275680806	-4.427606033703116	9.528473461272779e-6	1.337007687609219e-5
CLASP1	2909.613861901153	-0.3050416491677705	0.05675953007291359	-5.3742807379820166	7.688898241529547e-8	1.1731534841146294e-7
TRUB1	1061.9057440170252	0.852768133485119	0.07831911976205098	10.888377398469208	1.309525875933383e-27	3.7099825057869095e-27
RTN4	8687.770102809118	-0.5136306864501627	0.06765828191275967	-7.59154196543819	3.161207520489351e-14	6.019499165012415e-14
IL1RL2	67.65629896455714	1.4725067791918751	0.19607457595539887	7.509932238878469	5.915797604821136e-14	1.1172094924978648e-13
ZNF774	123.50614736453755	-0.25037121262533024	0.08226378660950262	-3.0435167519557003	0.0023383042196086995	0.0029233636615463507
DDX52	1831.058717816287	1.2917078422135702	0.09741598434278606	13.259711441895673	3.9641816398841244e-40	1.558105448275946e-39
VCL	13739.230675688274	-1.7957863706058521	0.09407614013884005	-19.0886484921212	3.1378281191325375e-81	3.406918944669158e-80
ZC2HC1A	743.0532632679032	-0.9668812365287119	0.09239569404590636	-10.464570308312437	1.2564529615211868e-25	3.3547941252213232e-25
SEZ6L	36.588603715087736	3.015549714493564	0.3083844504313177	9.778540099138937	1.392038841534166e-22	3.4087948038810065e-22
LRRTM3	4.740413451343477	-0.12827629276367397	0.3418071845146109	-0.3752884625460255	0.7074459457262112	0.7257671356127028
PPAP2B	5920.676750673614	-1.4148905805593528	0.11846945997589016	-11.94308289112906	7.055856680791958e-33	2.3098954846555123e-32
CTC1	1363.3129251465423	-1.3267249920965665	0.08299008892171314	-15.986547421922912	1.5857965853646752e-57	9.719968732524088e-57
LIPI	6.884875391443692	-3.843337252397687	0.22835341546435536	-16.83065368031515	1.4548698430317194e-63	1.0326957575166074e-62
TENM1	396.1491832450732	-1.3988824576862935	0.2959426849577725	-4.726869521663958	2.2800767140962784e-6	3.2771474153409474e-6
CKM	58.948899568583606	-1.6056383639558756	0.25663460334338595	-6.25651546220942	3.936740910321992e-10	6.520384365160846e-10
NMUR1	46.636481272657896	-1.5213710078538634	0.1702268001068545	-8.937317783679601	3.9873045027186833e-19	8.832926201810144e-19
CHORDC1	1593.7996580966492	-0.20843105400432896	0.09236235367923194	-2.2566667662909023	0.024028904976891412	0.028171658998109264
ERC2	48.83085227732136	2.057385808490012	0.19121167393807004	10.75972907991152	5.332670755543347e-27	1.4834505599175551e-26
POGZ	6064.796222920659	-0.7492972994771502	0.07313302341476466	-10.245676501402187	1.2375607189945685e-24	3.2158499176050497e-24
DUSP12	646.1361842379858	-0.058312956086677595	0.051486615138198424	-1.1325847684909207	0.25738866797505155	0.2780968677388852
GPBP1L1	4983.827602027276	0.09405797907738396	0.041092346299193144	2.288941555990703	0.02208274833825918	0.0259637938630702
MC4R	3.6845539358238533	2.7837968968712232	0.4788675369065551	5.813292157690041	6.125601479945122e-9	9.74456708905255e-9
PEX5L	12.660574236538729	-1.1165161391123783	0.1745083630202535	-6.398066658746866	1.5735659489255138e-10	2.6481037947644557e-10
TMEM215	49.50670060066514	0.5219828013176133	0.3387138038586141	1.5410733054608525	0.12329894592022231	0.13722321039323968
AC007952.6	14.955437594994322	-1.1670490408624523	0.20728512535305813	-5.630162988659594	1.8003940426544538e-8	2.8108208515514806e-8
CYP27C1	54.51405852489391	-1.0973552459604536	0.22196834693829692	-4.943746534570075	7.663532883997711e-7	1.122372272476352e-6
ZNF813	316.40917437831536	0.8892112915122777	0.07947046479673471	11.189204615660103	4.6054627511729635e-29	1.3560030946856715e-28
RPL4	81803.5704828434	-0.007501916721295706	0.06865164944302289	-0.10927511257427086	0.9129842856569919	0.919318120472572
PTPN22	108.87877251403448	1.0909945902074798	0.16207424844674923	6.731449324387487	1.6798133925821217e-11	2.930748570210351e-11
SLC16A13	106.6003139375381	1.1425807320128254	0.11848070050675753	9.64360209828147	5.231914534968401e-22	1.2634450340467415e-21
OLFML2A	2559.695530435972	-2.9959208836764306	0.12073625511573777	-24.813763527819717	6.3683158180139386e-136	2.1356812178600165e-134
TAPBP	9547.01214946999	1.252428943913345	0.08105814588059623	15.450994225284301	7.428866203834759e-54	4.1548063975392738e-53
AP006621.5	143.90515733531188	-0.7523286694379011	0.11259341765437794	-6.681817508615687	2.359968005221505e-11	4.0992723330525385e-11
AQP5	2532.8415870104263	5.05180801013214	0.2806213809979643	18.002220615430538	1.8716201985576312e-72	1.6294052429189588e-71
TET1	226.2587836906648	0.6885520802537124	0.14406310273710213	4.779517219688357	1.7571662296715424e-6	2.5392486582979526e-6
APOLD1	1536.4355231088439	-2.8471934398342746	0.14322617276962354	-19.879002453091648	6.185134988383226e-88	7.712501999603909e-87
CNGA3	9.293538429293285	-2.113314552552476	0.3029870193478332	-6.974934296199543	3.0601379796791337e-12	5.471036989093272e-12
APOC4	2.201868500147708	0.49865550713593626	0.2565552996470906	1.9436570120432946	0.0519368257905224	0.059484239020102775
VAMP1	1023.5508480056677	-2.7183869208826414	0.12023635410404011	-22.60869386084703	3.559156962576036e-113	7.508579624653142e-112
ERP29	7965.3286773756	1.6325325530908659	0.07875685871207569	20.728766735849405	1.906122241748145e-95	2.786686207255165e-94
SP140L	666.5853569792775	-0.5178965829309454	0.1198570770104583	-4.32095121830608	1.553580199741714e-5	2.1602242155053585e-5
DUSP19	224.17123894624507	-0.21519241399696412	0.10730258286994905	-2.005472824990408	0.04491252308732473	0.051693707186026304
NAB1	2352.869846092963	-0.14807057875196705	0.08142695280404724	-1.8184467630551853	0.06899587653565611	0.07830552908710177
PDCD6IP	6351.407866420787	-0.5771652268366586	0.04669308124646714	-12.360829729572144	4.257394610585651e-35	1.4749266835947196e-34
EIF6	5197.349626519417	1.2415087326515148	0.06496687931704828	19.10987176393009	2.08981781251495e-81	2.2772110854329573e-80
TUBA8	163.32434828501357	0.47626142461007154	0.13845552692977403	3.439815189549175	5.821115346014036e-4	7.515298919998054e-4
CEACAM6	350.18533905364706	4.682418871750243	0.2944128872749978	15.904259202405791	5.919941237857913e-57	3.584963080055277e-56
PTCHD2	62.040900086058	2.816416194765443	0.23948141842323578	11.760479010475827	6.237938323621868e-32	1.9858732234685303e-31
GNAT2	3.4297970502821276	1.8499831273657605	0.20253918978721086	9.133951455564556	6.604365434213874e-20	1.4998498194134724e-19
NKAIN1	70.21668368061117	3.6036611985054194	0.27439000272488456	13.133354578222765	2.1205065663726936e-39	8.183865269878703e-39
UFSP2	1045.736014296046	-0.6041413329306882	0.047923215757601584	-12.606443941209417	1.9457609445593653e-36	7.004353336734239e-36
GLB1	3780.968405025957	1.7319022266096453	0.07610512850133772	22.756708525618	1.2315038267728536e-114	2.6984509576255895e-113
AC019171.1	16.081695705424647	-1.173228665216905	0.23749204724401823	-4.940075589189884	7.809229167318051e-7	1.1434334983669712e-6
AMD1	4097.313015022847	0.841006135564171	0.06453574630431559	13.031632602471847	8.085879360589098e-39	3.0813297466743963e-38
EIF3CL	6665.354696844545	1.1308987834844606	0.09022437829670116	12.534292891057907	4.84665002044066e-36	1.7255253398911872e-35
LARS	4739.168785901262	0.18167425520076894	0.046868842388902425	3.876226634600765	1.060888758423169e-4	1.4186103142741418e-4
SLC52A3	514.372031256536	2.7756890157846867	0.17375576822360242	15.974658246814084	1.9190327900207598e-57	1.1722899632776648e-56
ZNF780A	660.2029782865178	0.0218035355770989	0.0741994027842337	0.2938505534943717	0.7688721033513388	0.7846578114019204
MZB1	275.44656500563576	2.901846321289791	0.24770272362580845	11.715035986739728	1.0674590412344906e-31	3.374613937117505e-31
AP4S1	206.3156047515796	-0.5122716554370741	0.06620142656541032	-7.738075778939961	1.0093268720102054e-14	1.9537199870779002e-14
PCSK6	342.2120196313081	1.5981561259623542	0.19154697667695939	8.343416083552269	7.217466342898677e-17	1.4987580617970778e-16
IP6K3	84.11730487594883	-2.6530398677213163	0.21203404692431563	-12.512329534833167	6.392170030169025e-36	2.2633321791053206e-35
C9orf170	15.757701935755675	-2.454466667683838	0.1893870238594913	-12.960057229183974	2.0609371606380768e-38	7.776951519437735e-38
GPALPP1	837.4896375536184	-0.48807193849488123	0.059607732185748455	-8.188064209085509	2.6546119720342494e-16	5.401213974275809e-16
NUP98	4176.263500895506	-0.04228111042466888	0.045101061044996976	-0.9374748497044304	0.3485143548830364	0.3713352091051756
ANKRD7	9.738406774087709	1.3273019939529231	0.26613451454972203	4.987335055727778	6.121784547648292e-7	8.9991522482566e-7
TMEM132B	86.06173189707036	-0.2379759515428729	0.23873578977689658	-0.9968172420451339	0.31885322750629425	0.3410135644097322
ZFX	2109.183433108668	-0.9165636617262943	0.06485308873173118	-14.132922265548782	2.3805691771291857e-45	1.0640716082940333e-44
NPTX1	83.73197886425993	-1.1196176954323616	0.24248502313904788	-4.617265350818556	3.888299517615719e-6	5.539926036445892e-6
C10orf76	1318.0100083535444	-0.29514075180201105	0.049344635726075094	-5.981212495729305	2.214827100021778e-9	3.573782290616783e-9
AC008132.13	18.42185167099292	2.1624517540326407	0.24051576250653073	8.990894116446624	2.4522721525490573e-19	5.464452673016156e-19
FAM53C	2421.2134740414367	0.10545711343037784	0.049374656179360855	2.1358551449409395	0.03269122266606495	0.037986220880646626
PAPPA	441.9449808106243	-3.161028226183152	0.18024106244518115	-17.53778069935952	7.375188366733348e-69	5.923330789625637e-68
AMH	162.33580176152375	2.1037586633878074	0.22994487370671532	9.148969618131432	5.747915171382926e-20	1.3076416922181873e-19
COL28A1	186.20240668356846	0.40791836626642053	0.1798855993692787	2.2676543742060424	0.023350280786254125	0.02740791513909611
DLG5	4329.137799201316	-0.3875124074086194	0.09682042848660342	-4.0023826940844165	6.270776079921317e-5	8.473908119917509e-5
ZSWIM1	539.7129191702613	0.31143782329795594	0.047482360263068936	6.55902153078493	5.4161982905295e-11	9.272134891967986e-11
DLX1	13.062605826726562	2.35371209879429	0.29488876153886684	7.981694814381953	1.443375445256729e-15	2.868568375867328e-15
PROCA1	175.65457639334488	-0.6257856543372003	0.11539800045832145	-5.422846599176705	5.865732879950501e-8	8.983032973828137e-8
MRPS10	1543.8620647158946	0.7543177507877169	0.04938472637756331	15.274312649232819	1.134175856622891e-52	6.131511491868031e-52
MARCH4	16.806394069772438	3.4178635279978478	0.3108501003540431	10.995214491181017	4.029543372161089e-28	1.1551272776286718e-27
RHEB	4387.18896082034	0.18116345725972693	0.06239510182064145	2.9034884465849964	0.0036903058649223478	0.004554330950771115
PAF1	3466.228155276242	0.5994814630473656	0.07336594276702708	8.17111374075862	3.055553884339331e-16	6.20169080697712e-16
HDGF	16439.973860966948	1.7898034059854	0.05864023150092239	30.521765691822807	1.3403978929258648e-204	1.8284841331845088e-202
EPS8L3	118.51203107279606	4.834104595009633	0.3540450142035337	13.653926481310647	1.9128750732371863e-42	7.980062647445911e-42
PDE1C	407.2582246890805	-4.002129072277313	0.22968742336075718	-17.424241230619725	5.4020270241907286e-68	4.2538618185717184e-67
KIF2C	1255.0694915437095	4.470223352367572	0.11923822657021431	37.489851039802645	1.3479517401779276e-307	2.223262583822558e-304
ASIC1	257.5056139878619	-0.1446403563394318	0.15432468404541727	-0.937247059562193	0.3486314879536035	0.37141638790030695
MAGED4	1142.4673181443281	0.2849691257169237	0.16646133702115834	1.711923806551561	0.0869107108047146	0.09785410364465291
PVRL3	871.6054465230748	1.318251308086994	0.1428456532333476	9.228501380672363	2.7444462353603955e-20	6.294878387881625e-20
CCND2	3412.1050830750696	-1.87770030775486	0.16651139757496117	-11.276707391213534	1.7102803594219254e-29	5.101038395691599e-29
SPATA8	0.8584250595501176	-1.9095083806363433	0.3566304035844695	-5.354306198921898	8.588531596097375e-8	1.3078876007050083e-7
ACOT12	1.6661412400088753	-0.6965632685147795	0.2671812974339975	-2.60708094168475	0.009131777110867255	0.010984408414934999
XPO5	2545.9512280087874	1.1018962122948994	0.05785560156227617	19.045627087790464	7.142550964446784e-81	7.690641077030148e-80
HEPACAM	2.251114123237392	-0.6967863190983979	0.3041275877223025	-2.291098694192223	0.021957706160921766	0.02581844866348695
BCKDHB	828.0372115515097	0.06352402167368561	0.0714638121680757	0.8888977476360134	0.3740580360595256	0.3973148497294054
OTUD7B	2026.378511992668	-0.1296772989945933	0.05687644168767068	-2.279982628074708	0.0226087188119752	0.026566708899330705
CARM1	3752.5449379725837	0.4610039431653536	0.06353332883122458	7.256096156869165	3.9842189898903314e-13	7.328975477398386e-13
TSPAN3	9190.458243430303	0.6269410343514246	0.06822687370628246	9.18906290577542	3.962784095530575e-20	9.05159157059187e-20
RNF149	1928.0841843177545	0.5853960346990064	0.05561116071534342	10.526592633005274	6.515022756320443e-26	1.756345584961691e-25
ZNF385D	140.74930868147197	-2.8149259105495004	0.17727479336772803	-15.878884172271405	8.874304726661166e-57	5.341954567213455e-56
LAMB1	11753.414074122475	-0.4072346346001126	0.12380129099188678	-3.2894215507558835	0.0010039353836945777	0.0012799999765545132
XPO6	3707.7107494055417	0.1379507399173971	0.05039334561927092	2.7374792886274126	0.006191201841915553	0.007540747517311619
B3GNT3	786.1698648681623	6.2105429417144284	0.2749682436865743	22.586400736492273	5.896012899031684e-113	1.2380944679066183e-111
CCDC18	221.46913589335568	1.4536695091746958	0.08318507850185104	17.475123367736543	2.216656632865875e-68	1.7608056606867587e-67
SLAMF1	43.62340149075251	1.2653329272225204	0.17400256015287072	7.271921321794672	3.544100112736631e-13	6.532623015887503e-13
IDH3B	3504.957385784534	0.02111794062258976	0.05747526629243357	0.36742658163847197	0.7133008468039437	0.7314427888749194
KLF15	745.2532067868523	-2.7028022281547543	0.1525376746081462	-17.718915901255073	2.9963110696512516e-70	2.4732516713686375e-69
OLFM3	6.042166630762428	1.176946448720869	0.37758076934342827	3.1170720128767426	0.0018265694836952506	0.002295770706108967
MRPS26	2686.3850198786035	1.2662223120007112	0.070698659971748	17.91013171263371	9.830268524919383e-72	8.424684074048765e-71
IRF1	2398.8645571283314	0.73554561549114	0.11585637663902203	6.348771097709248	2.1704169294894907e-10	3.634657038187911e-10
ACTC1	248.2751248421222	-4.307651995580561	0.234620750712878	-18.360063986207848	2.7428378576453477e-75	2.5784097021378004e-74
PPM1H	2194.0605610200655	1.812131101876848	0.16172589615402666	11.204953226235249	3.8555737013909395e-29	1.1398349953452146e-28
CCL16	23.429137473646897	-5.899657976872623	0.2533266203328748	-23.288740713946243	5.765503114927879e-120	1.4078536071889167e-118
VNN3	73.67896648819065	3.633262999155748	0.29029021466019617	12.51596786825461	6.1059031045052e-36	2.1645056667651008e-35
DNAH17	122.82370033336159	-0.3977168445891767	0.10984890905843306	-3.620580741294528	2.9394250183195387e-4	3.849428909150526e-4
REV3L	4530.526890454907	-1.5872635157101018	0.1176408147518634	-13.492455990364178	1.7323221335936094e-41	7.03593473691266e-41
NME1-NME2	16687.636862680793	1.1395183609908057	0.0757006493320885	15.052953588177202	3.3015852639146544e-51	1.717827973708161e-50
C15orf38	703.9436217395969	-0.8614282542492779	0.07148952998966741	-12.049712095936043	1.946285398774118e-33	6.461382614814058e-33
FMR1	2942.040276301445	0.2413812489505986	0.07277888304053014	3.316638547697617	9.110740186231078e-4	0.0011643854550492424
GP1BA	21.43015764198073	-0.989404292555053	0.1252101861053878	-7.901947304209612	2.745795054831649e-15	5.4054860763683385e-15
SSTR2	95.24307120879303	0.1643334187150211	0.18303281180882466	0.897835842060194	0.36927307314251534	0.392416175600343
PPP1R9B	3045.7666230929763	-0.07009056358784135	0.06005369781285963	-1.1671315196319596	0.2431572606948616	0.26341068669613527
ANKS6	1511.4919410224607	-0.30151819421314585	0.06321789724954884	-4.7695068537778305	1.8467746023599048e-6	2.6661917411168736e-6
VIPR2	364.2751694589552	-3.6924656722507017	0.18660460038459775	-19.787645452686686	3.804025468440491e-87	4.638201214644881e-86
C12orf61	20.043666403136758	0.7625775047470889	0.1268910945996629	6.009700737100542	1.8586609745448496e-9	3.009789901924956e-9
HN1	3759.8547655642124	3.5938642788334065	0.09669572775894152	37.16673282394402	2.3531518222377856e-302	3.5577694592383454e-299
MSANTD1	26.343218817929955	-0.22302859997877875	0.12406925046857122	-1.7976138256374457	0.07223822586570437	0.08188804322908307
FNDC5	169.45226636419406	-1.5151376517537787	0.1997616579351419	-7.5847270563088225	3.331877114585729e-14	6.338497063010264e-14
C21orf128	30.015684312319152	3.0374260680950407	0.4367800582999835	6.954131742912392	3.5473999002091365e-12	6.3303311094220876e-12
NPR1	2522.5025151345894	-1.2185751968246723	0.21031433887415846	-5.794066174222227	6.8702367507224255e-9	1.0905223566785387e-8
IGFBP3	22971.04547669922	-0.3861976874149685	0.15169779505207648	-2.545835865856787	0.010901643389761056	0.013049318204158793
LMX1A	14.45089472677999	2.0281415438169743	0.3347954506592458	6.057852757029285	1.3795057992509785e-9	2.2438922104904523e-9
VIPAS39	1117.6330363057127	0.12450812503549824	0.04651997355339248	2.676444450094028	0.007440789933106532	0.009018521728662689
